transaction_id,date,product_id,product_name,product_category,quantity,ppu,amount,customer_id,region,company_name
T018830,2025-03-15,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-052,Taunggyi,Grand Industries Ltd.
T018831,2025-03-15,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-052,Taunggyi,Grand Industries Ltd.
T018832,2025-03-15,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-052,Taunggyi,Grand Industries Ltd.
T018976,2025-03-16,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-052,Taunggyi,Grand Industries Ltd.
T018977,2025-03-16,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-052,Taunggyi,Grand Industries Ltd.
T018978,2025-03-16,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-052,Taunggyi,Grand Industries Ltd.
T019121,2025-03-17,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-052,Taunggyi,Grand Industries Ltd.
T019122,2025-03-17,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-052,Taunggyi,Grand Industries Ltd.
T019123,2025-03-17,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-052,Taunggyi,Grand Industries Ltd.
T019124,2025-03-17,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-052,Taunggyi,Grand Industries Ltd.
T019125,2025-03-17,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-052,Taunggyi,Grand Industries Ltd.
T019399,2025-03-19,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-052,Taunggyi,Grand Industries Ltd.
T019400,2025-03-19,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-052,Taunggyi,Grand Industries Ltd.
T019827,2025-03-22,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-052,Taunggyi,Grand Industries Ltd.
T019976,2025-03-23,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-052,Taunggyi,Grand Industries Ltd.
T019977,2025-03-23,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-052,Taunggyi,Grand Industries Ltd.
T020138,2025-03-24,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-052,Taunggyi,Grand Industries Ltd.
T020271,2025-03-25,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-052,Taunggyi,Grand Industries Ltd.
T020272,2025-03-25,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-052,Taunggyi,Grand Industries Ltd.
T020418,2025-03-26,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-052,Taunggyi,Grand Industries Ltd.
T020419,2025-03-26,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-052,Taunggyi,Grand Industries Ltd.
T020420,2025-03-26,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-052,Taunggyi,Grand Industries Ltd.
T020584,2025-03-27,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-052,Taunggyi,Grand Industries Ltd.
T020585,2025-03-27,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-052,Taunggyi,Grand Industries Ltd.
T020586,2025-03-27,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-052,Taunggyi,Grand Industries Ltd.
T020587,2025-03-27,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-052,Taunggyi,Grand Industries Ltd.
T020743,2025-03-28,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-052,Taunggyi,Grand Industries Ltd.
T020744,2025-03-28,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-052,Taunggyi,Grand Industries Ltd.
T021056,2025-03-30,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-052,Taunggyi,Grand Industries Ltd.
T021057,2025-03-30,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-052,Taunggyi,Grand Industries Ltd.
T021058,2025-03-30,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-052,Taunggyi,Grand Industries Ltd.
T021201,2025-03-31,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-052,Taunggyi,Grand Industries Ltd.
T021338,2025-04-01,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-052,Taunggyi,Grand Industries Ltd.
T021502,2025-04-02,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-052,Taunggyi,Grand Industries Ltd.
T021503,2025-04-02,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-052,Taunggyi,Grand Industries Ltd.
T021504,2025-04-02,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-052,Taunggyi,Grand Industries Ltd.
T021640,2025-04-03,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-052,Taunggyi,Grand Industries Ltd.
T021641,2025-04-03,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-052,Taunggyi,Grand Industries Ltd.
T021800,2025-04-04,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-052,Taunggyi,Grand Industries Ltd.
T021801,2025-04-04,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-052,Taunggyi,Grand Industries Ltd.
T021963,2025-04-05,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-052,Taunggyi,Grand Industries Ltd.
T021964,2025-04-05,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-052,Taunggyi,Grand Industries Ltd.
T021965,2025-04-05,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-052,Taunggyi,Grand Industries Ltd.
T021966,2025-04-05,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-052,Taunggyi,Grand Industries Ltd.
T022234,2025-04-07,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-052,Taunggyi,Grand Industries Ltd.
T022235,2025-04-07,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-052,Taunggyi,Grand Industries Ltd.
T022236,2025-04-07,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-052,Taunggyi,Grand Industries Ltd.
T022367,2025-04-08,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-052,Taunggyi,Grand Industries Ltd.
T022368,2025-04-08,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-052,Taunggyi,Grand Industries Ltd.
T022523,2025-04-09,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-052,Taunggyi,Grand Industries Ltd.
T022524,2025-04-09,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-052,Taunggyi,Grand Industries Ltd.
T022525,2025-04-09,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-052,Taunggyi,Grand Industries Ltd.
T022526,2025-04-09,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-052,Taunggyi,Grand Industries Ltd.
T022669,2025-04-10,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-052,Taunggyi,Grand Industries Ltd.
T022670,2025-04-10,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-052,Taunggyi,Grand Industries Ltd.
T022762,2025-04-11,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-052,Taunggyi,Grand Industries Ltd.
T022885,2025-04-12,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-052,Taunggyi,Grand Industries Ltd.
T022886,2025-04-12,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-052,Taunggyi,Grand Industries Ltd.
T022887,2025-04-12,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-052,Taunggyi,Grand Industries Ltd.
T022888,2025-04-12,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T022889,2025-04-12,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-052,Taunggyi,Grand Industries Ltd.
T022890,2025-04-12,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T023102,2025-04-14,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-052,Taunggyi,Grand Industries Ltd.
T023204,2025-04-15,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-052,Taunggyi,Grand Industries Ltd.
T023205,2025-04-15,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-052,Taunggyi,Grand Industries Ltd.
T023415,2025-04-17,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-052,Taunggyi,Grand Industries Ltd.
T023416,2025-04-17,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-052,Taunggyi,Grand Industries Ltd.
T023417,2025-04-17,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-052,Taunggyi,Grand Industries Ltd.
T023520,2025-04-18,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-052,Taunggyi,Grand Industries Ltd.
T023521,2025-04-18,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-052,Taunggyi,Grand Industries Ltd.
T023609,2025-04-19,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-052,Taunggyi,Grand Industries Ltd.
T023610,2025-04-19,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-052,Taunggyi,Grand Industries Ltd.
T023611,2025-04-19,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-052,Taunggyi,Grand Industries Ltd.
T023612,2025-04-19,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-052,Taunggyi,Grand Industries Ltd.
T023710,2025-04-20,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-052,Taunggyi,Grand Industries Ltd.
T023807,2025-04-21,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-052,Taunggyi,Grand Industries Ltd.
T023808,2025-04-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-052,Taunggyi,Grand Industries Ltd.
T023809,2025-04-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-052,Taunggyi,Grand Industries Ltd.
T023810,2025-04-21,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-052,Taunggyi,Grand Industries Ltd.
T023811,2025-04-21,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T023901,2025-04-22,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-052,Taunggyi,Grand Industries Ltd.
T023902,2025-04-22,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-052,Taunggyi,Grand Industries Ltd.
T023903,2025-04-22,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-052,Taunggyi,Grand Industries Ltd.
T023985,2025-04-23,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-052,Taunggyi,Grand Industries Ltd.
T023986,2025-04-23,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-052,Taunggyi,Grand Industries Ltd.
T023987,2025-04-23,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-052,Taunggyi,Grand Industries Ltd.
T024084,2025-04-24,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-052,Taunggyi,Grand Industries Ltd.
T024179,2025-04-25,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-052,Taunggyi,Grand Industries Ltd.
T024180,2025-04-25,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-052,Taunggyi,Grand Industries Ltd.
T024284,2025-04-26,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-052,Taunggyi,Grand Industries Ltd.
T024285,2025-04-26,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-052,Taunggyi,Grand Industries Ltd.
T024372,2025-04-27,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-052,Taunggyi,Grand Industries Ltd.
T024373,2025-04-27,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-052,Taunggyi,Grand Industries Ltd.
T024374,2025-04-27,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-052,Taunggyi,Grand Industries Ltd.
T024375,2025-04-27,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-052,Taunggyi,Grand Industries Ltd.
T024376,2025-04-27,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-052,Taunggyi,Grand Industries Ltd.
T024489,2025-04-28,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-052,Taunggyi,Grand Industries Ltd.
T024670,2025-04-30,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-052,Taunggyi,Grand Industries Ltd.
T024767,2025-05-01,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-052,Taunggyi,Grand Industries Ltd.
T024976,2025-05-03,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-052,Taunggyi,Grand Industries Ltd.
T024977,2025-05-03,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-052,Taunggyi,Grand Industries Ltd.
T025076,2025-05-04,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-052,Taunggyi,Grand Industries Ltd.
T025271,2025-05-06,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-052,Taunggyi,Grand Industries Ltd.
T025368,2025-05-07,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-052,Taunggyi,Grand Industries Ltd.
T025369,2025-05-07,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-052,Taunggyi,Grand Industries Ltd.
T025370,2025-05-07,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-052,Taunggyi,Grand Industries Ltd.
T025464,2025-05-08,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-052,Taunggyi,Grand Industries Ltd.
T025465,2025-05-08,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-052,Taunggyi,Grand Industries Ltd.
T025466,2025-05-08,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-052,Taunggyi,Grand Industries Ltd.
T025655,2025-05-10,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-052,Taunggyi,Grand Industries Ltd.
T025753,2025-05-11,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-052,Taunggyi,Grand Industries Ltd.
T025944,2025-05-13,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-052,Taunggyi,Grand Industries Ltd.
T026057,2025-05-14,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-052,Taunggyi,Grand Industries Ltd.
T026169,2025-05-15,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-052,Taunggyi,Grand Industries Ltd.
T026170,2025-05-15,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-052,Taunggyi,Grand Industries Ltd.
T026261,2025-05-16,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-052,Taunggyi,Grand Industries Ltd.
T026353,2025-05-17,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-052,Taunggyi,Grand Industries Ltd.
T026456,2025-05-18,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-052,Taunggyi,Grand Industries Ltd.
T026457,2025-05-18,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-052,Taunggyi,Grand Industries Ltd.
T026458,2025-05-18,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-052,Taunggyi,Grand Industries Ltd.
T026459,2025-05-18,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-052,Taunggyi,Grand Industries Ltd.
T026546,2025-05-19,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T026547,2025-05-19,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-052,Taunggyi,Grand Industries Ltd.
T026634,2025-05-20,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T026733,2025-05-21,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-052,Taunggyi,Grand Industries Ltd.
T026834,2025-05-22,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-052,Taunggyi,Grand Industries Ltd.
T026957,2025-05-23,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-052,Taunggyi,Grand Industries Ltd.
T026958,2025-05-23,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-052,Taunggyi,Grand Industries Ltd.
T027056,2025-05-24,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-052,Taunggyi,Grand Industries Ltd.
T027057,2025-05-24,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-052,Taunggyi,Grand Industries Ltd.
T027058,2025-05-24,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-052,Taunggyi,Grand Industries Ltd.
T027140,2025-05-25,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-052,Taunggyi,Grand Industries Ltd.
T027241,2025-05-26,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T027242,2025-05-26,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-052,Taunggyi,Grand Industries Ltd.
T027243,2025-05-26,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-052,Taunggyi,Grand Industries Ltd.
T027338,2025-05-27,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-052,Taunggyi,Grand Industries Ltd.
T027339,2025-05-27,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-052,Taunggyi,Grand Industries Ltd.
T027446,2025-05-28,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-052,Taunggyi,Grand Industries Ltd.
T027447,2025-05-28,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-052,Taunggyi,Grand Industries Ltd.
T027448,2025-05-28,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-052,Taunggyi,Grand Industries Ltd.
T027546,2025-05-29,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-052,Taunggyi,Grand Industries Ltd.
T027639,2025-05-30,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-052,Taunggyi,Grand Industries Ltd.
T027640,2025-05-30,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-052,Taunggyi,Grand Industries Ltd.
T027641,2025-05-30,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-052,Taunggyi,Grand Industries Ltd.
T027718,2025-05-31,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-052,Taunggyi,Grand Industries Ltd.
T027791,2025-06-01,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T027792,2025-06-01,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-052,Taunggyi,Grand Industries Ltd.
T027793,2025-06-01,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-052,Taunggyi,Grand Industries Ltd.
T027875,2025-06-02,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-052,Taunggyi,Grand Industries Ltd.
T027953,2025-06-03,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-052,Taunggyi,Grand Industries Ltd.
T028025,2025-06-04,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-052,Taunggyi,Grand Industries Ltd.
T028026,2025-06-04,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-052,Taunggyi,Grand Industries Ltd.
T028027,2025-06-04,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-052,Taunggyi,Grand Industries Ltd.
T028111,2025-06-05,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-052,Taunggyi,Grand Industries Ltd.
T028112,2025-06-05,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-052,Taunggyi,Grand Industries Ltd.
T028113,2025-06-05,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-052,Taunggyi,Grand Industries Ltd.
T028185,2025-06-06,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-052,Taunggyi,Grand Industries Ltd.
T028186,2025-06-06,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-052,Taunggyi,Grand Industries Ltd.
T028264,2025-06-07,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-052,Taunggyi,Grand Industries Ltd.
T028265,2025-06-07,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-052,Taunggyi,Grand Industries Ltd.
